student_id,age,gender,socioeconomic_status,attendance_rate,avg_grade,assignment_submission_rate,lms_logins_per_week,participation_score,disciplinary_incidents,financial_aid,first_generation,distance_from_school_km,previous_failures,dropout
STU-01335,21,Male,High,77.38,76.64,0.828,8,5.78,1,1,1,7.34,2,0
STU-01336,22,Female,High,54.17,67.69,0.855,7,1.7,0,1,1,3.32,0,0
STU-01337,22,Female,Low,78.34,93.81,0.741,10,3.83,1,1,0,10.35,3,0
STU-01338,22,Female,Medium,100.0,64.92,0.683,7,5.37,2,0,0,15.95,1,0
STU-01339,20,Female,High,92.59,80.86,0.771,8,6.06,1,0,0,1.41,1,0
STU-01340,22,Male,Medium,75.57,70.5,0.657,10,4.56,2,1,0,16.05,2,0
STU-01341,23,Male,Low,79.44,72.71,0.803,10,7.14,0,1,0,6.61,1,0
STU-01342,22,Male,High,90.73,97.63,1.0,13,4.94,0,1,0,2.97,3,0
STU-01343,20,Male,Medium,62.68,73.85,0.651,9,3.84,0,0,0,2.8,2,0
STU-01344,19,Female,Medium,72.58,53.8,0.75,9,5.1,2,1,0,6.64,0,0
STU-01345,19,Female,High,87.63,94.15,0.727,12,6.07,0,1,0,1.19,1,0
STU-01346,19,Male,Medium,99.54,97.84,1.0,10,7.95,1,0,0,6.42,4,0
STU-01347,21,Male,Medium,77.17,74.67,0.622,8,3.66,0,1,1,7.09,2,0
STU-01348,22,Male,Medium,99.24,66.46,0.581,10,6.04,0,0,0,10.89,0,0
STU-01349,18,Male,Medium,73.7,68.86,0.686,9,3.02,0,1,0,15.04,0,0
STU-01350,19,Male,Low,42.76,57.41,0.531,6,2.32,1,0,0,11.58,4,1
STU-01351,21,Male,Medium,90.18,88.25,0.504,6,5.17,1,0,0,18.41,1,0
STU-01352,19,Male,High,89.19,61.86,0.691,9,6.39,0,0,0,3.39,0,0
STU-01353,21,Male,Low,88.1,66.8,0.754,10,5.98,1,0,0,9.93,2,0
STU-01354,20,Female,Medium,89.67,89.02,0.835,10,5.63,0,1,0,10.54,1,0
STU-01355,19,Female,High,85.36,92.74,0.858,9,5.27,1,0,0,18.14,3,0
STU-01356,21,Male,Low,77.15,73.54,0.675,10,5.2,1,0,0,10.43,2,0
STU-01357,21,Female,Medium,79.57,84.68,0.611,6,7.4,1,0,0,4.23,6,0
STU-01358,19,Male,Medium,76.94,76.48,0.527,9,5.14,2,0,1,7.48,2,0
STU-01359,20,Male,Medium,77.6,81.88,0.888,13,5.67,3,0,0,10.03,2,0
STU-01360,21,Female,Low,60.08,62.49,0.751,7,1.99,3,1,1,2.02,1,0
STU-01361,19,Female,Medium,68.64,72.75,0.784,9,3.22,1,0,1,19.71,0,0
STU-01362,17,Male,Medium,80.2,61.28,0.658,8,4.06,1,1,1,7.58,2,0
STU-01363,17,Male,Medium,57.35,69.75,0.78,8,5.15,0,0,0,25.38,0,0
STU-01364,20,Female,Low,57.91,47.48,0.579,6,1.95,0,1,1,2.34,1,0
STU-01365,18,Male,Medium,78.32,79.81,0.68,12,5.4,1,1,0,3.57,1,0
STU-01366,20,Female,Medium,80.59,69.29,0.709,10,4.86,3,1,0,10.8,2,0
STU-01367,24,Female,Low,76.55,72.65,0.676,8,4.91,2,0,0,5.72,1,0
STU-01368,18,Female,Low,53.82,48.51,0.468,5,2.42,3,1,1,14.61,1,1
STU-01369,20,Male,Low,97.08,73.76,0.858,11,5.08,1,0,1,8.0,1,0
STU-01370,25,Male,Medium,66.2,70.46,0.882,5,3.24,3,0,0,7.71,2,0
STU-01371,21,Male,Low,71.0,73.82,0.44,10,4.26,1,1,0,7.49,3,0
STU-01372,20,Female,High,69.37,80.99,0.754,8,4.23,0,1,1,2.61,1,0
STU-01373,20,Non-binary,Medium,96.29,69.72,0.649,10,3.7,0,0,0,8.15,1,0
STU-01374,21,Male,High,87.89,63.92,0.775,10,5.55,1,1,0,3.38,0,0
STU-01375,24,Female,High,78.04,64.46,0.466,10,8.6,1,0,0,26.04,1,0
STU-01376,19,Female,Low,74.02,57.07,0.218,8,2.54,2,1,0,0.94,1,0
STU-01377,19,Female,Medium,83.98,90.98,0.97,11,8.0,0,0,0,8.95,1,0
STU-01378,18,Male,High,69.54,83.53,0.922,11,1.26,0,0,1,9.75,1,0
STU-01379,21,Female,Medium,86.19,66.4,0.443,8,3.72,0,0,1,10.87,2,1
STU-01380,18,Female,Medium,75.96,88.57,0.835,13,6.23,0,0,0,12.9,0,0
STU-01381,20,Male,Medium,87.72,89.91,1.0,11,5.97,1,0,1,1.65,0,0
STU-01382,19,Male,Low,85.34,56.87,0.445,9,3.17,1,0,1,10.01,2,0
STU-01383,23,Male,Medium,75.47,60.92,0.622,7,4.15,1,0,0,7.16,2,0
STU-01384,19,Male,High,60.67,49.28,0.569,7,4.73,1,0,0,6.39,1,0
STU-01385,21,Female,High,80.53,74.54,0.557,9,7.21,1,0,1,14.04,1,0
STU-01386,17,Male,Low,64.06,63.12,0.561,8,4.97,3,1,0,16.98,1,0
STU-01387,21,Female,Medium,82.86,74.93,0.529,12,3.51,1,0,0,2.24,0,0
STU-01388,18,Female,Medium,79.18,52.74,0.519,8,3.7,0,1,1,7.55,4,0
STU-01389,20,Non-binary,High,76.78,59.33,0.501,9,3.54,0,1,1,12.43,2,0
STU-01390,25,Female,Low,65.75,66.36,0.682,6,2.73,1,1,0,8.09,2,0
STU-01391,22,Female,High,96.3,89.2,0.932,15,5.9,0,1,0,16.14,1,0
STU-01392,20,Male,High,78.26,54.12,0.717,7,4.23,0,0,1,4.11,1,0
STU-01393,27,Female,Low,100.0,67.39,0.946,15,4.65,5,1,0,15.26,3,0
STU-01394,19,Female,Low,80.38,81.01,0.809,9,6.18,1,1,0,5.76,5,0
STU-01395,23,Male,High,87.12,66.32,0.619,5,5.29,0,0,0,3.33,2,0
STU-01396,17,Male,Low,80.43,70.66,0.649,11,3.6,0,1,0,8.14,3,0
STU-01397,20,Male,Medium,85.76,62.97,0.512,9,4.5,2,0,1,6.67,0,0
STU-01398,18,Female,High,95.27,90.79,0.923,10,4.69,4,0,0,2.02,0,0
STU-01399,21,Male,Medium,94.15,60.02,0.543,11,4.0,1,0,1,7.62,4,0
STU-01400,21,Male,Medium,62.57,61.99,0.681,9,4.76,1,0,0,13.65,0,0
STU-01401,20,Female,Medium,91.41,88.28,0.736,11,5.93,2,1,0,17.67,3,0
STU-01402,23,Female,Low,85.47,79.33,0.714,11,4.21,1,0,1,12.38,2,0
STU-01403,19,Female,High,83.64,72.26,0.76,10,5.43,1,0,0,3.87,6,0
STU-01404,21,Male,Medium,100.0,76.01,0.726,11,5.52,1,0,0,9.63,2,0
STU-01405,22,Female,Low,99.28,77.53,0.524,9,3.55,1,1,1,1.74,4,0
STU-01406,17,Male,Low,89.95,62.48,0.622,11,4.6,3,0,1,11.31,0,0
STU-01407,19,Non-binary,High,77.27,72.84,0.617,8,4.86,4,0,0,10.64,2,0
STU-01408,21,Female,Low,66.88,63.47,0.774,7,4.71,3,1,1,3.83,1,0
STU-01409,22,Male,High,91.55,76.51,0.862,10,3.31,0,1,0,5.64,0,0
STU-01410,23,Female,Medium,96.95,91.54,0.602,9,5.32,2,0,0,8.97,2,0
STU-01411,20,Female,High,60.93,55.29,0.657,10,3.68,1,0,0,10.55,0,0
STU-01412,20,Male,High,95.2,65.4,0.695,7,2.65,2,1,0,14.02,0,0
STU-01413,19,Female,High,80.45,70.11,0.512,10,2.93,0,1,0,1.71,2,0
STU-01414,21,Male,High,63.35,68.4,0.78,7,4.84,2,0,0,1.57,0,0
STU-01415,20,Male,Low,85.16,72.01,0.553,4,6.34,2,1,0,9.17,3,0
STU-01416,20,Female,Medium,92.0,77.65,0.893,8,3.5,2,0,0,12.11,3,0
STU-01417,20,Female,Medium,78.14,61.24,0.535,8,5.4,2,0,0,5.98,0,0
STU-01418,22,Female,Medium,70.37,58.95,0.41,8,0.65,1,0,0,5.51,2,0
STU-01419,19,Male,High,100.0,79.87,1.0,11,8.46,0,0,0,3.28,4,0
STU-01420,19,Male,High,75.89,67.51,0.481,6,3.42,0,0,0,12.77,2,0
STU-01421,21,Female,Medium,94.75,91.46,0.779,9,4.55,0,1,1,8.48,2,0
STU-01422,17,Male,Medium,65.36,69.01,0.607,6,4.18,5,1,0,10.31,1,0
STU-01423,19,Male,Medium,86.58,71.23,0.645,10,3.41,1,1,0,6.4,1,0
STU-01424,18,Male,Medium,86.26,87.36,0.923,10,6.36,2,0,0,5.73,3,0
STU-01425,23,Female,Medium,91.61,83.43,0.812,11,5.35,4,0,0,7.22,0,0
STU-01426,20,Female,Medium,98.42,68.67,0.798,7,0.45,0,0,0,6.72,1,0
STU-01427,19,Female,Low,71.05,33.89,0.419,7,2.2,3,1,0,16.81,3,0
STU-01428,20,Female,Low,85.73,60.09,0.402,12,4.21,0,1,0,2.98,4,0
STU-01429,19,Female,Medium,66.97,73.09,0.782,10,5.81,2,1,0,12.93,0,0
STU-01430,20,Female,Medium,66.84,76.0,0.769,8,4.73,1,0,1,4.63,1,0
STU-01431,21,Female,High,76.89,57.05,0.501,6,5.33,2,0,0,5.54,2,0
STU-01432,20,Female,Medium,86.5,83.11,1.0,12,4.64,1,0,0,9.15,2,0
STU-01433,20,Female,Low,98.45,85.66,0.898,13,7.12,2,0,0,11.9,1,0
STU-01434,18,Male,Low,100.0,94.15,1.0,9,7.54,0,1,0,6.49,0,0
STU-01435,18,Male,Low,76.1,78.23,0.877,7,2.75,1,1,0,2.76,1,0
STU-01436,21,Female,High,86.61,91.84,0.828,10,6.89,1,0,0,20.86,1,0
STU-01437,21,Male,Low,90.37,80.46,0.856,11,6.06,1,0,0,1.88,1,0
STU-01438,18,Female,Medium,90.42,82.95,0.839,11,5.16,0,0,1,2.9,1,1
STU-01439,22,Male,High,81.39,72.44,0.643,12,4.1,0,0,0,18.16,0,0
STU-01440,22,Male,High,84.09,85.31,0.675,7,3.29,1,1,0,15.18,1,0
STU-01441,23,Male,Low,78.79,56.69,0.576,9,5.07,1,1,0,19.17,0,0
STU-01442,21,Male,Low,77.71,68.11,0.743,10,5.1,2,1,1,4.61,3,1
STU-01443,22,Male,Low,76.24,74.2,0.727,10,5.37,1,0,0,3.64,4,0
STU-01444,25,Male,Low,78.68,84.05,0.789,8,4.98,1,1,1,13.77,1,0
STU-01445,20,Female,Low,75.54,63.68,0.637,8,4.53,0,1,1,2.69,2,0
STU-01446,18,Female,Medium,69.51,78.03,0.724,8,3.83,1,0,0,3.7,3,0
STU-01447,17,Male,High,92.74,79.29,0.955,14,7.54,3,0,0,1.97,2,0
STU-01448,24,Female,Medium,87.68,86.96,0.869,8,6.37,1,0,0,4.39,1,0
STU-01449,24,Male,Medium,100.0,74.99,0.674,9,5.7,0,1,0,3.25,0,0
STU-01450,19,Male,Low,84.06,79.81,0.557,10,4.18,0,0,0,2.38,2,0
STU-01451,19,Female,High,78.66,73.56,0.696,7,2.09,1,0,1,7.71,2,0
STU-01452,20,Female,Medium,75.11,59.2,0.526,9,1.08,2,1,0,5.33,4,0
STU-01453,23,Male,High,83.77,75.43,0.662,6,4.17,0,1,0,10.05,1,0
STU-01454,18,Female,High,89.33,92.85,1.0,11,7.8,2,0,0,2.83,2,0
STU-01455,17,Male,Medium,79.31,62.88,0.636,9,3.42,2,1,0,4.28,2,0
STU-01456,25,Male,Low,63.83,47.99,0.295,7,1.69,3,0,1,1.67,2,0
STU-01457,21,Female,Low,71.87,70.69,0.769,7,3.13,0,0,0,5.16,5,0
STU-01458,21,Male,Medium,82.2,57.68,0.392,9,1.95,1,0,0,13.74,2,1
STU-01459,20,Male,High,91.39,96.25,1.0,11,4.83,0,1,0,12.02,0,0
STU-01460,21,Male,Medium,65.66,81.9,0.735,11,4.5,1,1,0,6.61,1,0
STU-01461,17,Female,Medium,84.92,86.14,0.839,11,4.62,0,0,0,25.27,3,0
STU-01462,19,Male,Medium,84.43,75.42,0.733,7,4.19,0,0,0,1.76,3,0
STU-01463,21,Male,Low,75.03,84.86,0.8,8,3.86,2,1,1,15.0,2,0
STU-01464,17,Female,Medium,75.54,84.72,0.842,8,5.23,2,0,0,2.99,2,0
STU-01465,20,Male,Medium,73.9,65.15,0.656,9,4.77,0,0,0,6.97,3,0
STU-01466,20,Male,Medium,83.55,89.49,1.0,10,3.14,3,0,0,10.88,1,0
STU-01467,20,Female,Medium,94.4,71.19,0.726,10,4.31,1,1,0,3.93,1,0
STU-01468,19,Male,Low,93.18,74.95,0.761,15,5.3,1,1,0,4.58,2,0
STU-01469,18,Male,Medium,69.64,50.49,0.434,7,3.94,2,0,0,15.02,2,1
STU-01470,17,Male,Low,77.94,71.07,0.744,12,4.87,3,1,1,7.58,2,0
STU-01471,21,Female,High,59.12,62.18,0.498,7,4.21,2,0,1,1.97,1,0
STU-01472,20,Male,Low,81.2,66.65,0.798,5,3.03,1,1,1,5.45,2,0
STU-01473,18,Non-binary,Low,86.57,72.1,0.529,9,4.97,0,1,1,4.14,0,0
STU-01474,21,Male,Medium,99.28,76.86,0.647,12,8.21,1,0,1,1.52,2,0
STU-01475,20,Female,Medium,62.35,65.34,0.453,8,3.12,0,1,0,1.99,1,0
STU-01476,20,Female,Medium,70.03,81.45,0.839,9,4.76,2,0,1,8.93,2,0
STU-01477,17,Male,Medium,83.59,64.5,0.59,9,5.18,1,0,0,3.31,2,0
STU-01478,22,Female,High,65.45,76.79,0.83,8,3.64,0,1,0,26.66,1,1
STU-01479,18,Female,Medium,83.89,77.42,0.636,11,3.29,0,0,0,9.37,3,0
STU-01480,21,Female,Medium,88.85,81.39,0.852,9,5.6,3,0,0,13.89,2,0
STU-01481,19,Male,Medium,67.91,67.29,0.735,7,1.89,1,0,0,1.21,1,0
STU-01482,20,Female,Low,81.46,64.13,0.663,10,5.14,2,1,1,9.37,1,0
STU-01483,23,Male,Medium,68.67,72.41,0.713,8,4.96,2,0,0,7.89,1,0
STU-01484,22,Male,Low,95.13,83.05,0.819,13,3.46,1,0,1,10.46,0,0
STU-01485,23,Non-binary,Medium,84.27,67.45,0.557,10,4.6,0,0,0,0.54,2,0
STU-01486,21,Male,Low,72.96,53.84,0.419,6,3.12,1,0,1,21.97,2,0
STU-01487,21,Female,High,69.63,71.03,0.763,7,6.44,2,0,0,6.65,0,0
STU-01488,17,Male,Medium,86.28,83.96,0.766,9,6.97,1,1,0,6.62,0,0
STU-01489,20,Female,High,98.19,93.93,0.951,15,7.44,1,1,1,7.52,1,0
STU-01490,20,Non-binary,Medium,73.51,82.32,0.982,9,6.95,0,0,0,3.74,1,0
STU-01491,23,Female,Low,75.16,71.99,0.651,10,3.75,1,1,1,19.7,5,0
STU-01492,19,Male,High,74.98,70.11,0.618,6,4.51,2,1,1,0.93,2,0
STU-01493,21,Male,Medium,99.11,82.55,0.759,8,5.34,1,0,1,4.99,0,0
STU-01494,21,Female,Medium,61.0,51.85,0.536,7,1.86,2,1,0,5.14,4,0
STU-01495,23,Male,Medium,96.14,74.32,0.8,13,5.8,1,0,0,3.75,1,0
STU-01496,20,Female,Medium,77.85,71.84,0.701,7,4.43,0,0,1,6.06,4,0
STU-01497,22,Female,High,82.46,73.67,0.97,9,5.33,2,0,0,4.97,1,0
STU-01498,17,Female,Medium,78.25,73.48,0.769,11,4.7,4,0,0,3.19,0,0
STU-01499,17,Female,Medium,84.64,61.88,0.712,12,4.97,1,0,0,6.92,4,0
STU-01500,17,Male,Medium,73.97,58.99,0.589,9,5.26,0,0,0,7.98,0,0
STU-01501,22,Male,Medium,93.64,87.7,0.964,12,5.28,1,0,1,29.08,1,0
STU-01502,22,Female,High,95.34,74.18,0.7,8,3.54,1,0,0,3.14,2,0
STU-01503,22,Male,Medium,71.18,62.41,0.545,6,4.7,0,0,0,9.36,1,0
STU-01504,19,Male,Medium,89.34,78.83,0.874,8,6.82,0,0,0,9.18,1,0
STU-01505,19,Male,High,79.33,65.52,0.643,7,4.93,1,1,0,13.15,2,0
STU-01506,20,Female,Medium,82.57,85.7,0.855,10,3.66,0,1,0,11.82,2,0
STU-01507,24,Male,Medium,98.78,69.84,0.805,8,5.64,1,0,1,1.27,2,0
STU-01508,24,Female,Medium,74.59,70.82,0.712,9,4.84,0,0,0,5.83,5,0
STU-01509,22,Male,Low,90.19,68.01,0.653,9,3.45,1,1,0,2.92,2,0
STU-01510,21,Male,Medium,87.03,78.34,0.697,8,3.88,2,0,0,2.03,0,0
STU-01511,23,Male,Low,77.87,64.6,0.769,11,4.56,1,1,0,5.78,0,0
STU-01512,20,Female,Low,84.04,72.3,0.668,7,6.37,1,1,1,9.64,2,0
STU-01513,20,Female,Medium,84.73,87.88,0.838,12,5.61,1,0,0,17.94,2,0
STU-01514,20,Male,Medium,69.26,61.37,0.648,10,3.19,1,0,0,7.44,1,0
STU-01515,18,Female,High,76.58,66.55,0.693,7,4.18,0,1,1,3.43,0,0
STU-01516,20,Female,Low,68.5,61.92,0.74,11,3.32,1,1,1,8.11,0,0
STU-01517,18,Male,Low,76.96,83.88,0.801,7,4.25,2,0,1,10.25,0,0
STU-01518,23,Male,High,98.05,82.91,0.966,13,7.31,1,1,1,16.21,2,0
STU-01519,22,Female,Low,86.39,86.01,0.798,10,2.55,2,1,0,2.97,1,0
STU-01520,24,Female,Low,64.24,61.27,0.657,5,5.63,3,0,1,1.98,1,1
STU-01521,17,Non-binary,Low,76.99,81.05,0.763,7,7.77,1,0,1,8.55,3,0
STU-01522,24,Female,Medium,84.57,79.67,1.0,9,6.03,1,0,1,6.87,1,0
STU-01523,17,Female,High,91.43,86.18,0.787,12,4.27,0,0,0,5.42,2,0
STU-01524,18,Female,Medium,74.84,56.57,0.541,8,5.53,2,1,0,6.56,1,0
STU-01525,19,Female,Medium,68.39,51.98,0.546,8,4.01,2,0,0,3.04,2,0
STU-01526,23,Non-binary,Low,79.38,81.0,0.752,9,4.04,3,1,1,1.11,1,0
STU-01527,21,Female,Medium,88.26,87.94,0.882,6,4.23,0,0,0,11.6,2,0
STU-01528,20,Female,Medium,84.58,99.81,1.0,12,5.24,1,0,1,11.12,0,0
STU-01529,19,Male,Low,70.27,51.07,0.542,10,3.97,2,1,1,2.18,2,0
STU-01530,18,Female,Low,99.3,84.72,0.839,12,7.21,1,0,0,6.3,3,0
STU-01531,23,Female,Medium,80.91,63.6,0.606,8,4.78,2,0,0,10.72,2,0
STU-01532,22,Non-binary,Low,82.13,64.22,0.578,7,4.98,1,1,0,9.8,2,0
STU-01533,23,Male,Medium,74.72,65.84,0.664,7,3.82,0,1,0,3.84,3,0
STU-01534,21,Female,Medium,94.17,84.03,0.812,8,6.83,0,0,0,7.93,0,0
STU-01535,17,Female,Low,86.29,66.98,0.803,14,4.96,1,0,1,2.69,4,0
STU-01536,18,Female,Medium,85.46,76.36,0.629,9,7.23,0,0,0,12.39,3,0
STU-01537,21,Female,Medium,69.33,76.6,0.921,11,3.95,1,0,0,5.95,1,0
STU-01538,20,Male,Medium,94.03,91.42,0.857,12,6.33,2,0,0,8.17,3,0
STU-01539,19,Male,High,91.58,87.63,0.86,10,8.74,1,1,0,9.2,2,0
STU-01540,18,Male,Medium,93.16,84.24,0.685,8,6.64,2,1,0,6.01,0,0
STU-01541,22,Male,High,83.66,75.49,0.804,10,6.18,0,0,0,9.2,2,0
STU-01542,21,Female,Low,79.18,64.52,0.526,7,4.46,0,1,1,12.67,0,0
STU-01543,22,Male,Medium,80.0,78.79,0.81,10,5.07,1,0,0,3.01,2,0
STU-01544,19,Male,Low,100.0,69.69,0.719,8,5.36,1,0,0,14.67,2,0
STU-01545,21,Female,Medium,76.03,72.69,0.673,8,3.59,1,1,1,4.74,2,0
STU-01546,18,Male,Medium,68.95,57.34,0.331,7,0.81,2,0,0,9.55,3,1
STU-01547,20,Female,Low,75.89,68.22,0.932,12,6.1,1,0,1,5.88,2,0
STU-01548,17,Male,Medium,76.14,61.01,0.484,4,1.62,2,0,0,8.48,1,0
STU-01549,17,Male,Medium,95.86,77.01,0.782,14,6.53,0,0,0,13.94,2,0
STU-01550,20,Female,Low,65.08,56.68,0.485,6,2.85,1,1,0,6.92,2,0
STU-01551,25,Male,Low,73.83,59.67,0.725,9,3.1,2,1,1,9.1,0,0
STU-01552,17,Female,Medium,84.1,74.49,0.682,10,6.74,3,0,1,16.69,2,0
STU-01553,18,Male,Medium,95.95,56.82,0.484,10,2.64,1,0,0,4.87,4,0
STU-01554,21,Female,Medium,89.84,60.1,0.674,11,4.07,0,1,1,3.52,4,0
STU-01555,24,Female,Low,97.81,87.19,0.686,11,4.59,1,0,0,13.28,1,0
STU-01556,21,Female,Medium,85.8,77.66,0.706,13,5.13,0,0,0,6.14,0,0
STU-01557,22,Male,High,81.01,68.4,0.758,11,4.01,2,0,1,5.49,2,0
STU-01558,20,Female,Medium,91.41,88.62,1.0,10,8.16,1,1,0,14.8,1,0
STU-01559,19,Male,Medium,66.96,60.75,0.493,7,1.47,0,0,0,3.89,4,0
STU-01560,21,Female,High,64.44,61.88,0.545,7,9.16,2,1,0,9.63,0,0
STU-01561,19,Female,High,93.99,74.03,0.766,12,4.0,0,0,1,18.61,2,0
STU-01562,22,Female,Medium,84.32,94.54,0.662,12,8.85,0,0,1,2.78,0,0
STU-01563,17,Female,High,93.85,84.15,0.975,12,7.67,0,1,0,18.96,0,0
STU-01564,22,Male,High,73.87,74.17,0.605,3,3.91,0,0,0,5.18,2,0
STU-01565,21,Female,Medium,96.13,85.81,0.774,6,5.92,1,0,0,5.47,1,0
STU-01566,20,Male,Medium,89.37,59.37,0.628,9,4.3,1,0,0,1.89,5,0
STU-01567,17,Male,Low,79.66,64.5,0.647,9,4.94,1,0,0,8.38,2,0
STU-01568,18,Male,Low,82.28,76.24,0.627,9,3.48,0,0,1,3.05,2,0
STU-01569,23,Male,Medium,85.82,76.15,0.949,12,6.69,0,0,0,9.92,2,0
STU-01570,20,Male,Medium,72.58,91.89,0.57,10,4.14,0,0,1,6.49,2,0
STU-01571,21,Male,Medium,77.76,66.98,0.528,9,2.6,1,0,0,8.28,3,0
STU-01572,19,Male,Medium,85.64,85.54,0.747,7,5.64,0,0,0,10.93,0,0
STU-01573,20,Male,Medium,77.32,80.18,0.663,7,4.91,0,0,0,22.06,0,0
STU-01574,18,Male,High,67.09,70.38,0.838,9,3.5,1,0,0,6.98,1,0
STU-01575,21,Female,Low,83.24,75.4,0.537,9,3.66,3,1,0,10.0,1,0
STU-01576,21,Male,Low,89.2,72.11,0.894,8,6.39,3,1,0,9.01,2,0
STU-01577,21,Female,Medium,93.75,60.27,0.571,11,6.37,2,0,0,8.19,1,0
STU-01578,19,Male,High,89.11,83.01,0.639,6,4.65,1,0,1,2.21,2,0
STU-01579,20,Non-binary,High,92.25,85.31,0.57,5,6.08,1,0,1,3.68,2,0
STU-01580,22,Male,High,94.11,87.78,0.817,9,7.28,1,0,1,2.37,1,0
STU-01581,20,Male,High,84.13,77.76,0.672,12,6.56,2,0,0,17.41,2,0
STU-01582,20,Male,Medium,58.69,72.88,0.742,11,4.4,1,0,0,17.64,1,0
STU-01583,24,Male,Medium,94.76,71.82,0.65,7,3.88,1,0,1,10.96,2,0
STU-01584,19,Female,Low,70.17,80.57,0.895,6,6.07,2,1,1,13.34,1,0
STU-01585,23,Female,Medium,69.56,58.51,0.572,9,3.49,1,0,0,2.43,1,0
STU-01586,18,Female,High,71.11,69.81,0.636,8,4.74,2,0,0,9.99,1,0
STU-01587,22,Female,Medium,100.0,89.81,0.978,13,5.55,0,0,0,4.31,3,0
STU-01588,22,Non-binary,Medium,86.85,71.54,0.729,11,4.2,1,0,0,3.01,0,0
STU-01589,19,Male,Low,68.54,72.59,0.804,10,3.48,1,1,0,13.35,0,0
STU-01590,18,Male,Low,72.48,63.56,0.771,7,2.67,0,1,1,9.95,2,0
STU-01591,17,Female,Low,79.99,71.78,0.669,10,3.72,1,1,1,2.65,2,0
STU-01592,19,Male,Low,85.97,71.65,0.708,13,3.49,0,1,0,16.34,4,0
STU-01593,22,Female,High,86.32,72.42,0.811,10,6.07,2,1,0,6.54,1,0
STU-01594,18,Male,Medium,71.79,91.97,0.586,8,2.41,0,0,0,11.37,1,0
STU-01595,21,Non-binary,High,86.74,69.99,0.676,9,3.93,1,1,1,4.78,2,0
STU-01596,17,Female,Medium,75.28,48.27,0.473,5,3.7,0,0,1,8.42,3,0
STU-01597,20,Female,Low,91.52,68.09,0.717,8,7.75,1,0,0,11.88,1,0
STU-01598,18,Female,Low,80.62,72.21,0.612,7,3.42,0,0,1,2.84,2,0
STU-01599,20,Female,High,74.9,68.93,0.811,6,2.83,2,0,0,19.34,1,0
STU-01600,19,Female,Low,87.58,84.42,0.726,7,3.23,1,1,0,11.09,1,0
STU-01601,18,Female,High,87.47,88.56,0.795,5,4.07,0,0,1,9.07,4,0
STU-01602,19,Female,Low,74.78,64.91,0.565,7,3.05,0,1,1,0.78,0,0
STU-01603,19,Female,Medium,90.03,61.39,0.761,11,8.51,1,0,1,7.02,4,0
STU-01604,18,Female,High,90.17,67.2,0.414,8,5.54,4,1,0,13.5,1,0
STU-01605,23,Male,Low,93.22,76.62,0.961,10,5.63,1,1,1,1.01,1,0
STU-01606,20,Female,Low,87.81,58.7,0.767,11,7.8,1,0,1,17.51,4,0
STU-01607,17,Male,High,80.9,71.9,0.637,12,3.62,1,1,0,1.83,2,0
STU-01608,19,Female,Low,61.4,75.89,0.863,13,3.75,2,0,0,8.37,0,0
STU-01609,22,Female,Medium,84.05,78.77,0.781,10,4.42,1,1,0,20.03,1,0
STU-01610,19,Female,Medium,85.76,76.62,0.945,10,7.12,1,0,0,9.33,0,0
STU-01611,24,Male,Low,80.56,60.46,0.72,8,4.63,0,0,1,12.38,5,0
STU-01612,19,Female,Medium,48.88,60.28,0.867,9,5.89,1,0,1,13.37,1,0
STU-01613,22,Male,Medium,89.47,75.36,0.548,9,5.19,0,0,0,10.35,2,0
STU-01614,23,Female,Medium,71.97,71.93,0.728,8,5.64,1,0,1,3.53,3,0
STU-01615,21,Non-binary,High,90.79,87.6,0.635,9,2.37,3,0,0,5.86,1,0
STU-01616,18,Female,Low,98.71,88.56,0.788,9,3.38,2,0,0,3.58,5,0
STU-01617,19,Female,Low,77.22,70.55,0.963,5,3.03,1,1,0,18.74,3,0
STU-01618,23,Male,Medium,86.82,81.79,0.847,9,4.82,2,0,0,5.96,2,0
STU-01619,19,Female,High,83.61,71.76,0.822,12,3.04,0,0,1,14.21,1,0
STU-01620,23,Female,Low,85.78,84.7,0.878,12,7.21,3,1,1,11.33,1,0
STU-01621,20,Male,Low,81.14,62.27,0.676,11,4.33,1,1,0,8.11,1,0
STU-01622,21,Female,Medium,76.31,69.56,0.622,8,5.09,3,1,0,3.42,1,0
STU-01623,18,Female,High,73.3,84.3,0.728,7,3.74,1,0,0,4.12,2,0
STU-01624,19,Female,Low,97.5,74.18,0.659,13,6.45,2,1,0,4.56,3,0
STU-01625,19,Female,Medium,86.82,63.27,0.303,6,0.92,0,0,1,2.5,5,1
STU-01626,21,Male,Medium,91.14,74.64,0.719,10,5.13,1,0,0,23.4,2,0
STU-01627,21,Male,Medium,86.39,90.38,0.895,13,6.25,1,0,0,10.82,0,0
STU-01628,21,Male,Low,90.73,53.04,0.467,9,5.2,4,0,0,8.09,1,0
STU-01629,19,Female,Low,70.14,66.89,0.646,8,3.58,0,0,1,1.29,1,0
STU-01630,19,Male,Medium,82.91,68.46,0.738,11,2.5,4,1,1,6.28,2,0
STU-01631,21,Male,Medium,87.56,75.35,0.841,10,6.85,1,0,0,6.69,1,0
STU-01632,18,Female,High,97.47,80.05,0.632,10,4.66,0,0,0,7.65,1,0
STU-01633,23,Male,Medium,100.0,92.6,0.79,13,5.4,1,1,1,7.77,1,0
